County,Revenue Category,Revenue Type,Year,Value
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2013,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2013,1.02376993
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2013,0.17554
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2013,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2013,5.07489437
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2013,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2013,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2013,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2013,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2013,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2013,62.783555
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2013,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2013,3.917215
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2013,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2013,3.559985
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2013,19.952525
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2013,0.072646
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2013,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2013,10.734469
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2013,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2013,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2013,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2013,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2013,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2013,55.612722
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2013,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2013,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2013,0.041913
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2013,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2013,14.560318
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2013,1.782167
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2013,4.71
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2013,9.083684
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2013,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2013,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2013,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2013,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2013,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2014,70.73311513
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2014,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2014,0.7203849
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2014,0.00198144
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2014,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2014,57.47161421
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2014,1.76534689
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2014,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2014,12.83844449
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2014,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2014,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2014,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2014,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2014,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2014,26.48599284
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2014,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2014,0.24678305
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2014,0.00099871
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2014,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2014,1.16992208
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2014,0.19643714
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2014,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2014,5.04824832
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2014,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2014,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2014,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2014,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2014,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2014,63.99464
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2014,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2014,3.19523
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2014,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2014,3.616582
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2014,20.49666
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2014,0.075025
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2014,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2014,10.672687
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2014,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2014,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2014,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2014,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2014,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2014,56.48249
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2014,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2014,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2014,0.00465
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2014,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2014,12.577232
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2014,4.834732
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2014,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2014,9.187634
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2014,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2014,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2014,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2014,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2014,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2015,81.14207756
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2015,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2015,0.513797
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2015,0.00197998
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2015,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2015,29.72120545
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2015,6.72905585
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2015,0.411631
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2015,12.79237281
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2015,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2015,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2015,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2015,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2015,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2015,26.8963784
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2015,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2015,0.86136547
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2015,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2015,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2015,0.9882204
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2015,0.47459086
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2015,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2015,5.18463175
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2015,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2015,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2015,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2015,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2015,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2015,65.900582
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2015,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2015,3.498623
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2015,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2015,4.851296
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2015,17.887051
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2015,0.078069
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2015,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2015,10.952316
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2015,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2015,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2015,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2015,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2015,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2015,58.654621
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2015,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2015,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2015,0.013301
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2015,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2015,16.983849
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2015,4.041891
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2015,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2015,9.439505
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2015,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2015,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2015,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2015,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2015,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2016,82.19873286
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2016,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2016,1.55766351
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2016,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2016,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2016,38.93215998
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2016,13.51259267
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2016,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2016,13.54167771
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2016,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2016,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2016,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2016,2.674088
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2016,2.96
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2016,27.11259591
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2016,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2016,0.53339375
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2016,2.51570128
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2016,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2016,0.16230133
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2016,3.00172071
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2016,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2016,5.40282339
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2016,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2016,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2016,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2016,2.49747
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2016,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2016,67.125971
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2016,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2016,4.526476
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2016,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2016,5.893142
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2016,17.788602
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2016,0.539279
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2016,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2016,10.871824
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2016,0.4296
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2016,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2016,0.36087
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2016,3.112147
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2016,1.119842
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2016,59.855621
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2016,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2016,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2016,0.012499
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2016,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2016,10.829233
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2016,5.940295
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2016,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2016,9.440014
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2016,4.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2016,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2016,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2016,3.778596
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2016,4.969494
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2017,87.72065593
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2017,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2017,0.0095983
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2017,0.00927922
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2017,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2017,31.60156312
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2017,9.26096271
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2017,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2017,13.42195061
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2017,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2017,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2017,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2017,2.687397
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2017,0.395841
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2017,27.73365047
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2017,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2017,0.37321454
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2017,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2017,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2017,1.21989446
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2017,2.74530616
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2017,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2017,5.36271424
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2017,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2017,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2017,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2017,2.5099
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2017,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2017,69.031393
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2017,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2017,4.886279
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2017,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2017,7.110704
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2017,4.88591
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2017,2.844003
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2017,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2017,11.567303
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2017,0.22935
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2017,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2017,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2017,3.127635
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2017,5.78976
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2017,62.070742
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2017,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2017,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2017,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2017,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2017,12.603585
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2017,7.110465
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2017,9.65491
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2017,0.123845
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2017,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2017,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2017,3.797401
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2017,1.355913
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2018,89.31874891
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2018,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2018,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2018,0.00228453
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2018,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2018,35.58226013
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2018,8.68389964
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2018,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2018,13.22799151
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2018,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2018,0.59
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2018,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2018,2.724771
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2018,2.713001
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2018,28.40629772
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2018,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2018,0.3796887
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2018,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2018,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2018,0.38259507
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2018,2.60445523
